fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
13.76680333,11.00233197,27.03127469,13.26447136,0.087,14.99680333,14.2,2.76447136,1.2,0.589331967,11.00466393
13.50736913,11.00492631,26.50981196,13.00244283,0.071,14.73736913,14.2,2.502442826,1.2,0.575926309,11.00985262
13.49870524,11.00501295,26.49239752,12.99369229,0.076,14.72870524,14.2,2.493692288,1.2,0.581012948,11.0100259
13.91165104,11.00088349,27.3224186,13.41076756,0.066,15.14165104,14.2,2.910767555,1.2,0.56688349,11.00176698
13.12335512,11.00876645,25.73794379,12.61458867,0.067,14.35335512,14.2,2.114588669,1.2,0.575766449,11.0175329
13.450622,11.00549378,26.39575022,12.94512822,0.073,14.680622,14.2,2.44512822,1.2,0.57849378,11.01098756
13.10475305,11.00895247,25.70055363,12.59580058,0.078,14.33475305,14.2,2.095800578,1.2,0.58695247,11.01790494
13.4417423,11.00558258,26.37790203,12.93615973,0.073,14.6717423,14.2,2.436159727,1.2,0.578582577,11.01116515
13.57483507,11.00425165,26.6454185,13.07058342,0.093,14.80483507,14.2,2.570583424,1.2,0.597251649,11.0085033
13.34285988,11.0065714,26.17914835,12.83628848,0.077,14.57285988,14.2,2.336288476,1.2,0.583571401,11.0131428
13.97187259,11.00028127,27.44346391,13.47159132,0.068,15.20187259,14.2,2.971591319,1.2,0.568281274,11.00056255
13.3829062,11.00617094,26.25964147,12.87673527,0.062,14.6129062,14.2,2.376735266,1.2,0.568170938,11.01234188
13.31435898,11.00685641,26.12186155,12.80750257,0.08,14.54435898,14.2,2.307502572,1.2,0.58685641,11.01371282
13.28601863,11.00713981,26.06489744,12.77887881,0.093,14.51601863,14.2,2.278878812,1.2,0.600139814,11.01427963
13.62179487,11.00378205,26.73980768,13.11801281,0.084,14.85179487,14.2,2.618012814,1.2,0.587782051,11.0075641
13.49951016,11.0050049,26.49401542,12.99450526,0.075,14.72951016,14.2,2.494505261,1.2,0.580004898,11.0100098
13.40895897,11.00591041,26.31200754,12.90304856,0.078,14.63895897,14.2,2.403048562,1.2,0.58391041,11.01182082
13.19921234,11.00800788,25.8904168,12.69120446,0.069,14.42921234,14.2,2.191204463,1.2,0.577007877,11.01601575
13.60684215,11.00393158,26.70975273,13.10291058,0.075,14.83684215,14.2,2.602910576,1.2,0.578931578,11.00786316
13.03267822,11.00967322,25.55568322,12.523005,0.079,14.26267822,14.2,2.023005,1.2,0.588673218,11.01934644
13.37262456,11.00627375,26.23897536,12.8663508,0.082,14.60262456,14.2,2.366350804,1.2,0.588273754,11.01254751
13.44824507,11.00551755,26.3909726,12.94272752,0.086,14.67824507,14.2,2.442727524,1.2,0.591517549,11.0110351
13.66154315,11.00338457,26.81970174,13.15815859,0.082,14.89154315,14.2,2.658158585,1.2,0.585384568,11.00676914
13.5434374,11.00456563,26.58230917,13.03887177,0.094,14.7734374,14.2,2.538871771,1.2,0.598565626,11.00913125
13.3578745,11.00642126,26.20932774,12.85145324,0.084,14.5878745,14.2,2.351453243,1.2,0.590421255,11.01284251
13.98661949,11.00013381,27.47310518,13.48648569,0.053,15.21661949,14.2,2.986485688,1.2,0.553133805,11.00026761
13.17103602,11.00828964,25.83378241,12.66274638,0.086,14.40103602,14.2,2.162746385,1.2,0.59428964,11.01657928
13.72532072,11.00274679,26.94789465,13.22257393,0.077,14.95532072,14.2,2.722573929,1.2,0.579746793,11.00549359
13.51989994,11.004801,26.53499889,13.01509894,0.084,14.74989994,14.2,2.515098943,1.2,0.588801001,11.009602
2.607363245,1.003926368,4.710800122,2.103436877,0.067,3.837363245,7.7,1.603436877,5.7,0.570926368,1.007852735
2.658257455,1.003417425,4.813097484,2.154840029,0.067,3.888257455,7.7,1.654840029,5.7,0.570417425,1.006834851
2.442513431,1.005574866,4.379451996,1.936938565,0.071,3.672513431,7.7,1.436938565,5.7,0.576574866,1.011149731
13.06233128,11.00937669,25.61528588,12.5529546,0.387,14.29233128,14.2,2.052954596,1.2,0.896376687,11.01875337
13.53869224,11.00461308,26.5727714,13.03407916,0.088,14.76869224,14.2,2.534079162,1.2,0.592613078,11.00922616
13.64200656,11.00357993,26.78043319,13.13842663,0.092,14.87200656,14.2,2.638426627,1.2,0.595579934,11.00715987
13.08299224,11.00917008,25.6568144,12.57382216,0.082,14.31299224,14.2,2.073822162,1.2,0.591170078,11.01834016
13.11218986,11.0088781,25.71550161,12.60331176,0.075,14.34218986,14.2,2.103311757,1.2,0.583878101,11.0177562
13.67315672,11.00326843,26.843045,13.16988829,0.112,14.90315672,14.2,2.669888286,1.2,0.615268433,11.00653687
13.25366511,11.00746335,25.99986687,12.74620176,0.112,14.48366511,14.2,2.246201761,1.2,0.619463349,11.0149267
13.0118523,11.00988148,25.51382313,12.50197083,0.093,14.2418523,14.2,2.001970827,1.2,0.602881477,11.01976295
13.61246838,11.00387532,26.72106144,13.10859306,0.092,14.84246838,14.2,2.608593063,1.2,0.595875316,11.00775063
13.85140081,11.00148599,27.20131563,13.34991482,0.088,15.08140081,14.2,2.849914821,1.2,0.589485992,11.00297198
13.51652454,11.00483475,26.52821432,13.01168978,0.075,14.74652454,14.2,2.511689781,1.2,0.579834755,11.00966951
13.40017018,11.0059983,26.29434207,12.89417189,0.078,14.63017018,14.2,2.394171886,1.2,0.583998298,11.0119966
2.777199909,1.002228001,5.052171817,2.274971908,0.065,4.007199909,7.7,1.774971908,5.7,0.567228001,1.004456002
13.10264604,11.00897354,25.69631854,12.5936725,0.096,14.33264604,14.2,2.093672499,1.2,0.60497354,11.01794708
13.54392202,11.00456078,26.58328326,13.03936124,0.095,14.77392202,14.2,2.539361239,1.2,0.59956078,11.00912156
13.46083763,11.00539162,26.41628363,12.955446,0.07,14.69083763,14.2,2.455446003,1.2,0.575391624,11.01078325
13.51441791,11.00485582,26.52397999,13.00956209,0.08,14.74441791,14.2,2.509562087,1.2,0.584855821,11.00971164
13.24460719,11.00755393,25.98166046,12.73705326,0.083,14.47460719,14.2,2.237053264,1.2,0.590553928,11.01510786
13.87242607,11.00127574,27.24357641,13.37115033,0.071,15.10242607,14.2,2.871150334,1.2,0.572275739,11.00255148
13.23381546,11.00766185,25.95996907,12.72615361,0.07,14.46381546,14.2,2.226153612,1.2,0.577661845,11.01532369
13.93071826,11.00069282,27.3607437,13.43002544,0.089,15.16071826,14.2,2.930025441,1.2,0.589692817,11.00138563
13.6715286,11.00328471,26.83977249,13.16824389,0.089,14.9015286,14.2,2.668243887,1.2,0.592284714,11.00656943
13.32238135,11.00677619,26.13798652,12.81560517,0.097,14.55238135,14.2,2.315605165,1.2,0.603776186,11.01355237
13.83922488,11.00160775,27.17684202,13.33761713,0.089,15.06922488,14.2,2.837617133,1.2,0.590607751,11.0032155
13.09518897,11.00904811,25.68132983,12.58614086,0.415,14.32518897,14.2,2.086140861,1.2,0.92404811,11.01809622
13.49372006,11.0050628,26.48237732,12.98865726,0.058,14.72372006,14.2,2.488657259,1.2,0.563062799,11.0101256
2.687907967,1.00312092,4.872695013,2.184787046,0.057,3.917907967,7.7,1.684787046,5.7,0.56012092,1.006241841
13.41282386,11.00587176,26.31977596,12.9069521,0.084,14.64282386,14.2,2.406952097,1.2,0.589871761,11.01174352
13.99105016,11.0000895,27.48201083,13.49096067,0.084,15.22105016,14.2,2.990960666,1.2,0.584089498,11.000179
13.18124422,11.00818756,25.85430088,12.67305666,0.092,14.41124422,14.2,2.17305666,1.2,0.600187558,11.01637512
13.21935696,11.00780643,25.93090748,12.71155053,0.075,14.44935696,14.2,2.211550526,1.2,0.58280643,11.01561286
13.55859931,11.00441401,26.61278461,13.0541853,0.096,14.78859931,14.2,2.5541853,1.2,0.600414007,11.00882801
13.92419186,11.00075808,27.34762563,13.42343378,0.069,15.15419186,14.2,2.923433775,1.2,0.569758081,11.00151616
13.52446368,11.00475536,26.544172,13.01970832,0.096,14.75446368,14.2,2.519708316,1.2,0.600755363,11.00951073
13.13070804,11.00869292,25.75272316,12.62201512,0.093,14.36070804,14.2,2.122015118,1.2,0.60169292,11.01738584
13.29960542,11.00700395,26.09220689,12.79260147,0.091,14.52960542,14.2,2.292601473,1.2,0.598003946,11.01400789
13.19738053,11.00802619,25.88673488,12.68935434,0.089,14.42738053,14.2,2.18935434,1.2,0.597026195,11.01605239
13.70794743,11.00292053,26.91297433,13.2050269,0.103,14.93794743,14.2,2.705026901,1.2,0.605920526,11.00584105
13.12989197,11.00870108,25.75108287,12.62119089,0.082,14.35989197,14.2,2.121190893,1.2,0.59070108,11.01740216
13.2336691,11.00766331,25.95967488,12.72600579,0.076,14.4636691,14.2,2.226005787,1.2,0.583663309,11.01532662
13.30149156,11.00698508,26.09599803,12.79450647,0.082,14.53149156,14.2,2.294506473,1.2,0.588985084,11.01397017
13.85191945,11.00148081,27.2023581,13.35043864,0.082,15.08191945,14.2,2.850438645,1.2,0.583480805,11.00296161
13.3474829,11.00652517,26.18844063,12.84095773,0.082,14.5774829,14.2,2.34095773,1.2,0.588525171,11.01305034
13.4842749,11.00515725,26.46339255,12.97911765,0.157,14.7142749,14.2,2.479117648,1.2,0.662157251,11.0103145
13.2335338,11.00766466,25.95940294,12.72586914,0.157,14.4635338,14.2,2.225869141,1.2,0.664664662,11.01532932
13.31775104,11.00682249,26.12867959,12.81092855,0.102,14.54775104,14.2,2.310928552,1.2,0.60882249,11.01364498
2.483993917,1.005160061,4.462827773,1.978833856,0.243,3.713993917,7.7,1.478833856,5.7,0.748160061,1.010320122
2.446958677,1.005530413,4.388386941,1.941428264,0.241,3.676958677,7.7,1.441428264,5.7,0.746530413,1.011060826
13.4621334,11.00537867,26.41888813,12.95675473,0.079,14.6921334,14.2,2.456754732,1.2,0.584378666,11.01075733
13.69847946,11.00301521,26.89394371,13.19546425,0.076,14.92847946,14.2,2.695464254,1.2,0.579015205,11.00603041
13.70457269,11.00295427,26.9061911,13.20161842,0.19,14.93457269,14.2,2.701618415,1.2,0.692954273,11.00590855
2.661450161,1.003385498,4.819514823,2.158064662,0.114,3.891450161,7.7,1.658064662,5.7,0.617385498,1.006770997
13.99981841,11.00000182,27.499635,13.49981659,0.081,15.22981841,14.2,2.999816594,1.2,0.581001816,11.00000363
2.486599278,1.005134007,4.468064549,1.981465271,0.114,3.716599278,7.7,1.481465271,5.7,0.619134007,1.010268014
13.9386147,11.00061385,27.37661554,13.43800084,0.077,15.1686147,14.2,2.938000845,1.2,0.577613853,11.00122771
13.64256418,11.00357436,26.781554,13.13898982,0.083,14.87256418,14.2,2.638989821,1.2,0.586574358,11.00714872
13.17787628,11.00822124,25.84753132,12.66965504,0.083,14.40787628,14.2,2.169655043,1.2,0.591221237,11.01644247
13.44843816,11.00551562,26.39136069,12.94292254,0.079,14.67843816,14.2,2.442922538,1.2,0.584515618,11.01103124
13.98182219,11.00018178,27.46346261,13.48164042,0.079,15.21182219,14.2,2.981640417,1.2,0.579181778,11.00036356
13.69186926,11.00308131,26.88065722,13.18878796,0.099,14.92186926,14.2,2.688787957,1.2,0.602081307,11.00616261
13.56490977,11.0043509,26.62546864,13.06055887,0.082,14.79490977,14.2,2.560558869,1.2,0.586350902,11.0087018
13.53328836,11.00466712,26.56190961,13.02862125,0.084,14.76328836,14.2,2.528621247,1.2,0.588667116,11.00933423
13.41905062,11.00580949,26.33229175,12.91324113,0.081,14.64905062,14.2,2.413241126,1.2,0.586809494,11.01161899
13.73740519,11.00262595,26.97218443,13.23477924,0.055,14.96740519,14.2,2.734779242,1.2,0.557625948,11.0052519
13.91600729,11.00083993,27.33117465,13.41516736,0.065,15.14600729,14.2,2.915167362,1.2,0.565839927,11.00167985
13.04245557,11.00957544,25.5753357,12.53288013,0.132,14.27245557,14.2,2.032880126,1.2,0.641575444,11.01915089
13.79797686,11.00202023,27.09393348,13.29595663,0.126,15.02797686,14.2,2.795956627,1.2,0.628020231,11.00404046
13.70138899,11.00298611,26.89979186,13.19840288,0.038,14.93138899,14.2,2.698402875,1.2,0.54098611,11.00597222
13.56647133,11.00433529,26.62860737,13.06213604,0.082,14.79647133,14.2,2.56213604,1.2,0.586335287,11.00867057
13.8439157,11.00156084,27.18627056,13.34235486,0.082,15.0739157,14.2,2.842354857,1.2,0.583560843,11.00312169
13.77678672,11.00223213,27.05134131,13.27455459,0.082,15.00678672,14.2,2.774554591,1.2,0.584232133,11.00446427
13.10265528,11.00897345,25.69633711,12.59368183,0.068,14.33265528,14.2,2.093681832,1.2,0.576973447,11.01794689
2.349663174,1.006503368,4.19282298,1.843159806,0.044,3.579663174,7.7,1.343159806,5.7,0.550503368,1.013006737
13.27304581,11.00726954,26.03882207,12.76577626,0.114,14.50304581,14.2,2.265776264,1.2,0.621269542,11.01453908
13.29934889,11.00700651,26.09169128,12.79234238,0.084,14.52934889,14.2,2.292342383,1.2,0.591006511,11.01401302
13.145126,11.00854874,25.78170327,12.63657726,0.052,14.375126,14.2,2.136577263,1.2,0.56054874,11.01709748
13.689108,11.00310892,26.87510708,13.18599908,0.041,14.919108,14.2,2.685999082,1.2,0.54410892,11.00621784
13.40229671,11.00597703,26.2986164,12.89631968,0.052,14.63229671,14.2,2.396319681,1.2,0.557977033,11.01195407
13.30571727,11.00694283,26.10449172,12.79877445,0.165,14.53571727,14.2,2.298774445,1.2,0.671942827,11.01388565
13.16570684,11.00834293,25.82307075,12.65736391,0.07,14.39570684,14.2,2.15736391,1.2,0.578342932,11.01668586
13.37772573,11.00622274,26.24922871,12.87150299,0.068,14.60772573,14.2,2.371502986,1.2,0.574222743,11.01244549
13.83834927,11.00161651,27.17508204,13.33673277,0.072,15.06834927,14.2,2.836732767,1.2,0.573616507,11.00323301
13.8384828,11.00161517,27.17535042,13.33686762,0.099,15.0684828,14.2,2.836867624,1.2,0.600615172,11.00323034
2.757746578,1.002422534,5.013070622,2.255324044,0.102,3.987746578,7.7,1.755324044,5.7,0.604422534,1.004845068
13.6935716,11.00306428,26.88407891,13.19050731,0.103,14.9235716,14.2,2.690507315,1.2,0.606064284,11.00612857
13.43667585,11.00563324,26.36771846,12.93104261,0.099,14.66667585,14.2,2.431042608,1.2,0.604633242,11.01126648
13.83562818,11.00164372,27.16961265,13.33398447,0.081,15.06562818,14.2,2.833984466,1.2,0.582643718,11.00328744
13.1815341,11.00818466,25.85488354,12.67334944,0.084,14.4115341,14.2,2.173349441,1.2,0.592184659,11.01636932
13.80963963,11.0019036,27.11737566,13.30773603,0.071,15.03963963,14.2,2.80773603,1.2,0.572903604,11.00380721
13.96734129,11.00032659,27.434356,13.46701471,0.097,15.19734129,14.2,2.967014707,1.2,0.597326587,11.00065317
13.57690248,11.00423098,26.64957399,13.07267151,0.099,14.80690248,14.2,2.572671508,1.2,0.603230975,11.00846195
2.301940222,1.006980598,4.096899846,1.794959624,0.048,3.531940222,7.7,1.294959624,5.7,0.554980598,1.013961196
2.815848989,1.00184151,5.129856468,2.314007479,0.076,4.045848989,7.7,1.814007479,5.7,0.57784151,1.00368302
2.681661414,1.003183386,4.860139442,2.178478028,0.076,3.911661414,7.7,1.678478028,5.7,0.579183386,1.006366772
13.06703478,11.00932965,25.6247399,12.55770512,0.068,14.29703478,14.2,2.057705124,1.2,0.577329652,11.0186593
13.39606512,11.00603935,26.2860909,12.89002577,0.076,14.62606512,14.2,2.390025774,1.2,0.582039349,11.0120787
13.4300605,11.00569939,26.35442161,12.92436111,0.05,14.6600605,14.2,2.424361107,1.2,0.555699395,11.01139879
13.88977778,11.00110222,27.27845334,13.38867556,0.076,15.11977778,14.2,2.888675558,1.2,0.577102222,11.00220444
13.58784724,11.00412153,26.67157296,13.08372571,0.065,14.81784724,14.2,2.583725714,1.2,0.569121528,11.00824306
2.469684954,1.00530315,4.434066758,1.964381804,0.071,3.699684954,7.7,1.464381804,5.7,0.57630315,1.010606301
13.53416722,11.00465833,26.56367612,13.02950889,0.058,14.76416722,14.2,2.529508894,1.2,0.562658328,11.00931666
2.548722168,1.004512778,4.592931557,2.044209389,0.071,3.778722168,7.7,1.544209389,5.7,0.575512778,1.009025557
13.58605802,11.00413942,26.66797662,13.0819186,0.145,14.81605802,14.2,2.5819186,1.2,0.64913942,11.00827884
13.79362282,11.00206377,27.08518187,13.29155905,0.147,15.02362282,14.2,2.791559048,1.2,0.649063772,11.00412754
13.07639537,11.00923605,25.6435547,12.56715933,0.088,14.30639537,14.2,2.067159327,1.2,0.597236046,11.01847209
13.01166466,11.00988335,25.51344596,12.50178131,0.066,14.24166466,14.2,2.001781305,1.2,0.575883353,11.01976671
2.765084249,1.002349158,5.027819341,2.262735092,0.012,3.995084249,7.7,1.762735092,5.7,0.514349158,1.004698315
2.359041086,1.006409589,4.211672583,1.852631497,0.012,3.589041086,7.7,1.352631497,5.7,0.518409589,1.012819178
13.58698516,11.00413015,26.66984017,13.08285501,0.075,14.81698516,14.2,2.582855012,1.2,0.579130148,11.0082603
2.555180624,1.004448194,4.605913054,2.05073243,0.092,3.785180624,7.7,1.55073243,5.7,0.596448194,1.008896388
13.71577446,11.00284226,26.92870666,13.2129322,0.085,14.94577446,14.2,2.712932201,1.2,0.587842255,11.00568451
2.380143179,1.006198568,4.254087789,1.873944611,0.115,3.610143179,7.7,1.373944611,5.7,0.621198568,1.012397136
13.477552,11.00522448,26.44987952,12.97232752,0.119,14.707552,14.2,2.472327519,1.2,0.62422448,11.01044896
13.96116465,11.00038835,27.42194094,13.46077629,0.088,15.19116465,14.2,2.960776292,1.2,0.588388354,11.00077671
13.80359951,11.001964,27.10523502,13.30163551,0.062,15.03359951,14.2,2.801635506,1.2,0.563964005,11.00392801
2.318665137,1.006813349,4.130516925,1.811851788,0.081,3.548665137,7.7,1.311851788,5.7,0.587813349,1.013626697
2.136407688,1.008635923,3.764179453,1.627771765,0.081,3.366407688,7.7,1.127771765,5.7,0.589635923,1.017271846
13.73231297,11.00267687,26.96194907,13.2296361,0.078,14.96231297,14.2,2.729636099,1.2,0.58067687,11.00535374
2.757010153,1.002429898,5.011590408,2.254580255,0.081,3.987010153,7.7,1.754580255,5.7,0.583429898,1.004859797
2.639084389,1.003609156,4.774559622,2.135475233,0.08,3.869084389,7.7,1.635475233,5.7,0.583609156,1.007218312
13.53716059,11.00462839,26.56969279,13.0325322,0.085,14.76716059,14.2,2.532532199,1.2,0.589628394,11.00925679
13.49831353,11.00501686,26.49161019,12.99329666,0.085,14.72831353,14.2,2.493296661,1.2,0.590016865,11.01003373
13.08438182,11.00915618,25.65960746,12.57522564,0.08,14.31438182,14.2,2.075225639,1.2,0.589156182,11.01831236
13.18162525,11.00818375,25.85506675,12.6734415,0.08,14.41162525,14.2,2.173441499,1.2,0.588183748,11.0163675
13.63570146,11.00364299,26.76775994,13.13205848,0.08,14.86570146,14.2,2.632058477,1.2,0.583642985,11.00728597
13.4572582,11.00542742,26.40908899,12.95183079,0.071,14.6872582,14.2,2.451830787,1.2,0.576427418,11.01085484
13.53957613,11.00460424,26.57454803,13.03497189,0.08,14.76957613,14.2,2.534971894,1.2,0.584604239,11.00920848
13.93683832,11.00063162,27.37304503,13.43620671,0.073,15.16683832,14.2,2.936206707,1.2,0.573631617,11.00126323
13.91956392,11.00080436,27.33832347,13.41875956,0.054,15.14956392,14.2,2.918759557,1.2,0.554804361,11.00160872
2.533875755,1.004661242,4.563090268,2.029214513,0.074,3.763875755,7.7,1.529214513,5.7,0.578661242,1.009322485
13.99070778,11.00009292,27.48132263,13.49061486,0.077,15.22070778,14.2,2.990614855,1.2,0.577092922,11.00018584
2.007016795,1.009929832,3.504103758,1.497086963,0.039,3.237016795,7.7,0.997086963,5.7,0.548929832,1.019859664
13.79599633,11.00204004,27.08995261,13.29395629,0.067,15.02599633,14.2,2.793956288,1.2,0.569040037,11.00408007
13.37037017,11.0062963,26.23444404,12.86407387,0.078,14.60037017,14.2,2.364073871,1.2,0.584296298,11.0125926
13.37044371,11.00629556,26.23459186,12.86414815,0.077,14.60044371,14.2,2.364148148,1.2,0.583295563,11.01259113
13.6429611,11.00357039,26.78235181,13.13939071,0.077,14.8729611,14.2,2.639390709,1.2,0.580570389,11.00714078
2.573260292,1.004267397,4.642253187,2.068992895,0.071,3.803260292,7.7,1.568992895,5.7,0.575267397,1.008534794
2.05537126,1.009446287,3.601296232,1.545924972,0.072,3.28537126,7.7,1.045924972,5.7,0.581446287,1.018892575
2.57232096,1.00427679,4.640365129,2.068044169,0.074,3.80232096,7.7,1.568044169,5.7,0.57827679,1.008553581
13.12616,11.0087384,25.7435816,12.6174216,0.08,14.35616,14.2,2.1174216,1.2,0.5887384,11.0174768
13.92246256,11.00077537,27.34414975,13.42168719,0.064,15.15246256,14.2,2.921687186,1.2,0.564775374,11.00155075
2.199393257,1.008006067,3.890780447,1.69138719,0.086,3.429393257,7.7,1.19138719,5.7,0.594006067,1.016012135
13.07951292,11.00920487,25.64982098,12.57030805,0.067,14.30951292,14.2,2.070308053,1.2,0.576204871,11.01840974
13.81689778,11.00183102,27.13196454,13.31506676,0.067,15.04689778,14.2,2.815066758,1.2,0.568831022,11.00366204
13.0420184,11.00957982,25.57445698,12.53243858,0.104,14.2720184,14.2,2.032438581,1.2,0.613579816,11.01915963
13.30076061,11.00699239,26.09452882,12.79376822,0.109,14.53076061,14.2,2.293768215,1.2,0.615992394,11.01398479
13.46278581,11.00537214,26.42019949,12.95741367,0.067,14.69278581,14.2,2.457413672,1.2,0.572372142,11.01074428
13.01957777,11.00980422,25.52935133,12.50977355,0.064,14.24957777,14.2,2.009773552,1.2,0.573804222,11.01960844
13.25541761,11.00744582,26.0033894,12.74797179,0.094,14.48541761,14.2,2.247971787,1.2,0.601445824,11.01489165
13.24905947,11.00750941,25.99060953,12.74155006,0.076,14.47905947,14.2,2.241550064,1.2,0.583509405,11.01501881
13.71651908,11.00283481,26.93020336,13.21368427,0.078,14.94651908,14.2,2.713684274,1.2,0.580834809,11.00566962
13.56951471,11.00430485,26.63472457,13.06520986,0.068,14.79951471,14.2,2.565209859,1.2,0.572304853,11.00860971
13.64405224,11.00355948,26.784545,13.14049276,0.194,14.87405224,14.2,2.640492759,1.2,0.697559478,11.00711896
13.94742352,11.00052576,27.39432127,13.44689775,0.076,15.17742352,14.2,2.946897751,1.2,0.576525765,11.00105153
13.27030435,11.00729696,26.03331175,12.7630074,0.094,14.50030435,14.2,2.263007396,1.2,0.601296956,11.01459391
13.5681692,11.00431831,26.63202009,13.06385089,0.086,14.7981692,14.2,2.563850893,1.2,0.590318308,11.00863662
13.84790652,11.00152093,27.19429212,13.34638559,0.083,15.07790652,14.2,2.84638559,1.2,0.584520935,11.00304187
13.67260495,11.00327395,26.84193594,13.169331,0.066,14.90260495,14.2,2.669330996,1.2,0.569273951,11.0065479
2.119548297,1.008804517,3.730292076,1.61074378,0.072,3.349548297,7.7,1.11074378,5.7,0.580804517,1.017609034
13.22347641,11.00776524,25.93918759,12.71571118,0.112,14.45347641,14.2,2.215711177,1.2,0.619765236,11.01553047
13.96055186,11.00039448,27.42070923,13.46015738,0.071,15.19055186,14.2,2.960157377,1.2,0.571394481,11.00078896
13.11812785,11.00881872,25.72743698,12.60930913,0.078,14.34812785,14.2,2.109309129,1.2,0.586818721,11.01763744
13.02729472,11.00972705,25.54486239,12.51756767,0.082,14.25729472,14.2,2.017567671,1.2,0.591727053,11.01945411
13.02669357,11.00973306,25.54365407,12.5169605,0.078,14.25669357,14.2,2.016960501,1.2,0.587733064,11.01946613
13.07727432,11.00922726,25.64532139,12.56804707,0.08,14.30727432,14.2,2.068047066,1.2,0.589227257,11.01845451
13.41107441,11.00588926,26.31625957,12.90518516,0.08,14.64107441,14.2,2.405185156,1.2,0.585889256,11.01177851
13.55149178,11.00448508,26.59849848,13.0470067,0.078,14.78149178,14.2,2.547006697,1.2,0.582485082,11.00897016
13.10617666,11.00893823,25.70341509,12.59723843,0.08,14.33617666,14.2,2.097238427,1.2,0.588938233,11.01787647
13.51453791,11.00485462,26.5242212,13.00968329,0.078,14.74453791,14.2,2.509683292,1.2,0.582854621,11.00970924
13.9025405,11.0009746,27.3041064,13.4015659,0.084,15.1325405,14.2,2.901565905,1.2,0.584974595,11.00194919
13.43977742,11.00560223,26.37395261,12.93417519,0.056,14.66977742,14.2,2.43417519,1.2,0.561602226,11.01120445
13.11759258,11.00882407,25.7263611,12.60876851,0.08,14.34759258,14.2,2.108768511,1.2,0.588824074,11.01764815
13.1746563,11.00825344,25.84105916,12.66640286,0.08,14.4046563,14.2,2.166402861,1.2,0.588253437,11.01650687
2.516040824,1.004839592,4.527242056,2.011201232,0.06,3.746040824,7.7,1.511201232,5.7,0.564839592,1.009679184
2.906397393,1.000936026,5.311858759,2.405461366,0.06,4.136397393,7.7,1.905461366,5.7,0.560936026,1.001872052
13.10061989,11.0089938,25.69224597,12.59162608,0.081,14.33061989,14.2,2.091626085,1.2,0.589993801,11.0179876
13.92080262,11.00079197,27.34081327,13.42001065,0.084,15.15080262,14.2,2.92001065,1.2,0.584791974,11.00158395
2.40210664,1.005978934,4.298234347,1.896127706,0.079,3.63210664,7.7,1.396127706,5.7,0.584978934,1.011957867
13.2015434,11.00798457,25.89510224,12.69355884,0.078,14.4315434,14.2,2.193558837,1.2,0.585984566,11.01596913
13.54740534,11.00452595,26.59028473,13.04287939,0.059,14.77740534,14.2,2.542879392,1.2,0.563525947,11.00905189
13.92214616,11.00077854,27.34351378,13.42136762,0.132,15.15214616,14.2,2.921367622,1.2,0.632778538,11.00155708
13.87148179,11.00128518,27.2416784,13.37019661,0.114,15.10148179,14.2,2.870196608,1.2,0.615285182,11.00257036
13.93623123,11.00063769,27.37182477,13.43559354,0.065,15.16623123,14.2,2.93559354,1.2,0.565637688,11.00127538
13.16883638,11.00831164,25.82936112,12.66052474,0.094,14.39883638,14.2,2.160524743,1.2,0.602311636,11.01662327
13.67603207,11.00323968,26.84882446,13.17279239,0.059,14.90603207,14.2,2.672792389,1.2,0.562239679,11.00647936
13.23374338,11.00766257,25.95982419,12.72608081,0.079,14.46374338,14.2,2.22608081,1.2,0.586662566,11.01532513
2.937697267,1.000623027,5.374771507,2.43707424,0.161,4.167697267,7.7,1.93707424,5.7,0.661623027,1.001246055
2.525896015,1.00474104,4.54705099,2.021154975,0.084,3.755896015,7.7,1.521154975,5.7,0.58874104,1.00948208
13.42891835,11.00571082,26.35212589,12.92320754,0.081,14.65891835,14.2,2.423207536,1.2,0.586710816,11.01142163
13.62759168,11.00372408,26.75145927,13.12386759,0.072,14.85759168,14.2,2.623867593,1.2,0.575724083,11.00744817
13.82295481,11.00177045,27.14413917,13.32118436,0.091,15.05295481,14.2,2.821184359,1.2,0.592770452,11.0035409
13.37796997,11.0062203,26.24971963,12.87174967,0.081,14.60796997,14.2,2.371749666,1.2,0.5872203,11.0124406
13.26647991,11.0073352,26.02562463,12.75914471,0.072,14.49647991,14.2,2.259144712,1.2,0.579335201,11.0146704
2.309074724,1.006909253,4.111240196,1.802165471,0.084,3.539074724,7.7,1.302165471,5.7,0.590909253,1.013818506
13.37301353,11.00626986,26.2397572,12.86674367,0.055,14.60301353,14.2,2.36674367,1.2,0.561269865,11.01253973
13.47595965,11.0052404,26.44667889,12.97071924,0.064,14.70595965,14.2,2.470719244,1.2,0.569240404,11.01048081
13.48239478,11.00517605,26.45961351,12.97721873,0.061,14.71239478,14.2,2.47721873,1.2,0.566176052,11.0103521
13.37099629,11.00629004,26.23570254,12.86470625,0.093,14.60099629,14.2,2.364706253,1.2,0.599290037,11.01258007
13.99981105,11.00000189,27.4996202,13.49980916,0.055,15.22981105,14.2,2.999809157,1.2,0.55500189,11.00000378
13.52871846,11.00471282,26.55272411,13.02400565,0.063,14.75871846,14.2,2.524005649,1.2,0.567712815,11.00942563
